,amt.pledged,blurb,by,category,currency,goal,location,num.backers,num.backers.tier,pledge.tier,title,url
1552,219188.0,"
Finally, a show that's as smart and fun as your kids! A PhD backed preschool show in 12 musical episodes. Brought to You by You.
",Rachel Coleman/Two Little Hands,Film &amp; Video,usd,50000.0,"Salt Lake City, UT",2348,"[105, 101, 772, 100, 451, 551, 42, 35, 12, 2, 2, 5, 20, 1, 2, 9, 10, 14, 1, 9, 17, 0, 2, 2, 1, 1, 3, 0, 0, 0, 1, 0, 0, 0, 0]","[10.0, 25.0, 35.0, 55.0, 65.0, 100.0, 150.0, 175.0, 200.0, 200.0, 250.0, 350.0, 350.0, 350.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 850.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1000.0, 1250.0, 2500.0, 3000.0, 5000.0, 5500.0, 6500.0, 10000.0]",Rachel and the TreeSchoolers - by the makers of Signing Time,/projects/twolittlehands/rachel-and-the-treeschoolers-by-the-makers-of-sign
1553,202947.0,"
The future of board game storage. A space saving, easy traveling, super affordable, board game storage solution.
","Game-Ovations, LLC",Tabletop Games,usd,25000.0,"Rosemount, MN",2346,"[120, 220, 135, 100, 157, 85, 526, 125, 281, 180, 214, 144, 37, 8, 0]","[1.0, 25.0, 29.0, 30.0, 40.0, 40.0, 50.0, 54.0, 75.0, 75.0, 100.0, 150.0, 250.0, 500.0, 5000.0]","BITBOX - Space Saving, Easy Traveling, Board Game Storage",/projects/game-ovations/bitbox-space-saving-easy-traveling-board-game-stor
1554,102230.0,"
Deadwood: The Forgotten Curse is an action/adventure game with a unique survival twist. If you missed our campaign, it's not too late to get some cool swag!
",Steamroller Studios,Video Games,usd,65000.0,"Orlando, FL",2345,"[81, 560, 1054, 160, 268, 48, 117, 21, 4, 6, 7]","[1.0, 10.0, 15.0, 25.0, 35.0, 60.0, 100.0, 250.0, 400.0, 500.0, 1000.0]",Deadwood: The Forgotten Curse,/projects/steamrollerstudios/deadwood-the-forgotten-curse-0
1555,75759.0,"
Three decades of your favorite video game journalists have been united to collaborate on a new print & digital gaming magazine RETRO.
",Mike Kennedy,Video Games,usd,50000.0,"Irvine, CA",2345,"[22, 128, 495, 68, 163, 665, 50, 50, 435, 36, 153, 18, 3, 10, 28, 6, 4, 2, 1]","[1.0, 7.0, 12.0, 18.0, 18.0, 30.0, 35.0, 35.0, 35.0, 42.0, 60.0, 75.0, 80.0, 100.0, 150.0, 250.0, 500.0, 1000.0, 1500.0]",RETRO: A New RETRO Gaming Magazine,/projects/socalmike/retro-the-multi-format-throw-back-video-game-magaz
1556,142002.0,"
Kingdom of Loathing's Official Standalone Tabletop Game
",Evertide Games,Tabletop Games,usd,15000.0,"Los Angeles, CA",2340,"[77, 20, 15, 1417, 377, 257, 95, 50, 17]","[2.0, 11.0, 25.0, 37.0, 55.0, 99.0, 151.0, 252.0, 404.0]",Mr. Card Game,/projects/336486938/mr-card-game
1557,118263.0,"
Six talented artists from the world of Feature Animation have gotten together to create an anthology of personal work
",ECA (deleted),Art Books,usd,7000.0,"Los Angeles, CA",2338,"[1434, 131, 402, 130, 10, 10, 20, 60, 5, 5, 27, 10, 5, 17, 4, 4, 5, 5, 5, 5, 3, 4, 0, 1, 1, 4, 4]","[25.0, 40.0, 50.0, 55.0, 85.0, 85.0, 100.0, 100.0, 100.0, 115.0, 120.0, 120.0, 150.0, 150.0, 200.0, 200.0, 250.0, 250.0, 250.0, 275.0, 275.0, 275.0, 400.0, 800.0, 800.0, 1000.0, 1200.0]",Lovely: Girls of Animation Collaborative Art Book,/projects/eca/lovely-girls-of-animation-collaborative-art-book
1558,116012.0,"
The first volume of the epic webcomic fantasy about monsters, morality, and the fate of the world.
",Der-shing Helmer,Webcomics,usd,20000.0,"Mountain View, CA",2338,"[11, 272, 38, 1147, 152, 206, 200, 1, 67, 3, 147, 20, 58]","[5.0, 12.0, 15.0, 25.0, 35.0, 50.0, 60.0, 62.0, 75.0, 100.0, 100.0, 150.0, 200.0]",The Meek Volume 1,/projects/shingworks/the-meek-volume-1
1559,89528.0,"
Inspired by outdoor performance, designed for every day carry. WildCard is the hyper-light knife multitool that fits in your wallet. Made in USA
",Nate Barr,Product Design,usd,20000.0,"Portland, ME",2337,"[25, 500, 1498, 53, 66, 80, 75, 33]","[1.0, 25.0, 25.0, 25.0, 39.0, 40.0, 50.0, 100.0]",WildCard: The hyper-light wallet knife,/projects/1185529597/wildcard
1560,125100.0,"
AMATEUR is in the can, thanks to you! We are currently in Post-Production.
",Ryan Koo,Narrative Film,usd,115000.0,"Brooklyn, NY",2336,"[153, 601, 313, 455, 179, 149, 42, 256, 30, 9, 7, 5, 1, 0]","[5.0, 10.0, 15.0, 24.0, 36.0, 48.0, 72.0, 120.0, 240.0, 480.0, 720.0, 1440.0, 3600.0, 7200.0]",AMATEUR - Feature Film (formerly MANCHILD),/projects/ryanbkoo/man-child-feature-film
1561,384201.0,"
Edyn is a smart garden system that monitors and tracks environmental conditions, helping you help your plants thrive.
",Edyn,Hardware,usd,100000.0,"San Francisco, CA",2336,"[149, 54, 35, 100, 630, 37, 99, 854, 26, 45, 105, 16, 131, 7]","[1.0, 5.0, 25.0, 79.0, 99.0, 119.0, 129.0, 159.0, 175.0, 195.0, 250.0, 290.0, 365.0, 1000.0]",Edyn: Welcome to the connected garden.,/projects/edyn/edyn-welcome-to-the-connected-garden
1562,1306920.0,"
HEXO+ is an intelligent drone that follows and films you autonomously. Aerial filming for everyone.
",Squadrone System,Camera Equipment,usd,50000.0,"Palo Alto, CA",2336,"[279, 89, 107, 200, 717, 128, 255, 200, 88, 62, 75, 0]","[5.0, 50.0, 299.0, 499.0, 599.0, 599.0, 679.0, 699.0, 799.0, 999.0, 1199.0, 10000.0]",HEXO+: Your Autonomous Aerial Camera - Drone,/projects/sqdr/hexo-your-autonomous-aerial-camera
1563,55577.0,"
Creating a font based upon Albert Einstein’s handwriting!
",Harald Geisler and Elizabeth Waterhouse,Typography,usd,15000.0,"Frankfurt, Germany",2334,"[1482, 68, 86, 457, 47, 132, 2, 9, 11, 1, 4, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0]","[15.0, 25.0, 25.0, 30.0, 40.0, 50.0, 50.0, 75.0, 100.0, 100.0, 150.0, 250.0, 250.0, 300.0, 350.0, 500.0, 750.0, 1000.0, 2015.0, 2500.0, 10000.0]",Albert Einstein Font,/projects/1822548650/albert-einstein-font
1564,112906.0,"
Earphones easily and quickly molded to the unique shape of your ears for a perfect-fitting earphone that sounds great and stays put.
",Decibullz Custom Molded Earphones,Product Design,usd,40000.0,"Boulder, CO",2334,"[8, 0, 300, 1307, 43, 67, 401, 119, 56]","[10.0, 15.0, 29.0, 39.0, 49.0, 49.0, 49.0, 59.0, 100.0]",Decibullz: Easy and Affordable Custom Molded Earphones,/projects/decibullz/decibullz-easy-and-affordable-custom-molded-earpho
1565,67447.0,"
Stranded on a wild planet, a space cowboy is trying to strike it big. Too many questions; not enough bullets. Are you in?
",Alersteam,Video Games,usd,45000.0,"Gallup, NM",2331,"[38, 200, 946, 100, 262, 100, 249, 100, 92, 141, 14, 8, 9, 49, 11, 2, 0, 0, 0, 0, 1]","[1.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 60.0, 60.0, 75.0, 80.0, 100.0, 250.0, 500.0, 1000.0, 1000.0, 1500.0, 2000.0, 3000.0]",Exoplanet: First Contact,/projects/287489203/exoplanet-first-contact
1566,101989.0,"
A cute cat shaped candle reveals the wild beast inside her, a grinning metallic skeleton with fire blazing in her eyes!
",PyroPet,Design,usd,40000.0,"Reykjavik, Iceland",2330,"[49, 100, 1028, 129, 766, 208]","[6.0, 22.0, 29.0, 43.0, 52.0, 80.0]",Kisa,/projects/1316011250/kisa
1567,203503.0,"
The definitive guide by Sandy Petersen. New rules and over 100 monsters for the Cthulhu Mythos plus tons of 28mm scale miniatures.
",Sandy Petersen,Tabletop Games,usd,10000.0,"Rockwall, TX",2328,"[395, 1345, 199, 144, 191, 1, 1, 1, 1, 1, 1]","[15.0, 35.0, 100.0, 200.0, 440.0, 1000.0, 1500.0, 1500.0, 1500.0, 1500.0, 1500.0]",Sandy Petersen's Cthulhu Mythos for Pathfinder,/projects/1816687860/sandy-petersens-cthulhu-mythos-for-pathfinder
1568,106072.0,"
The MobileMount features two Twist-to-Lock suction cups and a ball and joint, making it the most adhesive double suction cup mount.
",JR Sanchez,Product Design,usd,20000.0,"Chicago, IL",2327,"[20, 1326, 182, 577, 183, 10, 5, 6, 1]","[1.0, 25.0, 30.0, 50.0, 100.0, 250.0, 375.0, 700.0, 1400.0]",MobileMount \u2013 Double Suction Cup Mount for Phones / Tablets,/projects/674303746/mobilemountsuction-cup-mount-and-kickstand-for-pho
1569,158692.0,"
The Lyric Cinema is at risk closing down unless we can upgrade to digital projection equipment now necessary in the movie industry.
",Michael Putlack,Movie Theaters,usd,150000.0,"Fort Collins, CO",2324,"[35, 58, 120, 214, 10, 440, 8, 106, 228, 174, 12, 190, 7, 286, 9, 12, 6, 1, 45, 5, 12, 15, 4, 45, 5, 7, 3, 7, 13, 1, 0, 1, 3, 6, 0]","[1.0, 5.0, 10.0, 15.0, 15.0, 25.0, 25.0, 30.0, 40.0, 50.0, 50.0, 75.0, 99.0, 100.0, 100.0, 101.0, 125.0, 125.0, 150.0, 150.0, 200.0, 200.0, 200.0, 250.0, 250.0, 250.0, 250.0, 375.0, 400.0, 500.0, 500.0, 600.0, 1000.0, 1500.0, 10000.0]",Save the Lyric!,/projects/507503312/save-the-lyric
1570,2568586.0,"
Everything you can imagine in a family bike. And then some.
",Taga USA Inc.,Product Design,usd,100000.0,"New York, NY",2323,"[1292, 15, 6, 2, 9, 7, 59, 98, 478, 24, 163, 24, 17]","[10.0, 25.0, 59.0, 69.0, 99.0, 119.0, 189.0, 599.0, 649.0, 1149.0, 1199.0, 1249.0, 2339.0]","Taga 2.0 - The Ultimate, Most Affordable Family Bike",/projects/taga2/taga-20-the-ultimate-most-affordable-family-bike
1571,310348.0,"
MagSphere & MagBounce are the easiest, softest, simplest, most versatile & efficient flash diffusers ever, compatible only with MagMod.
",Spencer Boerup,Product Design,usd,50000.0,"Tucson, AZ",2322,"[29, 1, 7, 268, 68, 769, 150, 150, 705, 51, 67, 50]","[1.0, 20.0, 55.0, 59.0, 59.0, 79.0, 139.0, 139.0, 149.0, 149.0, 279.0, 299.0]",MagSphere & MagBounce Flash Diffusers - by MagMod,/projects/spencerboerup/magsphere-and-magbounce-flash-diffusers-by-magmod
1572,49235.0,"
Platform with iOs and Android apps to control Arduino, Raspberry Pi and similar microcontroller boards over Internet.
",Pasha Baiborodin,Technology,usd,10000.0,"New York, NY",2321,"[43, 164, 168, 39, 927, 645, 300, 20, 3, 0]","[1.0, 5.0, 5.0, 10.0, 20.0, 20.0, 40.0, 100.0, 500.0, 2500.0]",Blynk - build an app for your Arduino project in 5 minutes,/projects/167134865/blynk-build-an-app-for-your-arduino-project-in-5-m
1573,112080.0,"
Become your favorite characters from the diverse worlds of Japanese animation in this easy to learn role-playing game.
",Clay Gardner,Tabletop Games,usd,7500.0,"New Orleans, LA",2319,"[72, 516, 1094, 338, 100, 25, 50, 50, 50, 5, 5, 2, 2]","[1.0, 15.0, 30.0, 60.0, 125.0, 125.0, 125.0, 125.0, 125.0, 250.0, 250.0, 500.0, 500.0]",OVA: The Anime Role-Playing Game,/projects/1655572033/ova-the-anime-role-playing-game
1574,81282.0,"
The firefighting game expands and improves.  Help support new expansions 2nd Story, the re-release of Urban Structures and more!
",Travis,Tabletop Games,usd,3000.0,"Oakland, CA",2318,"[123, 582, 1049, 25, 470, 17, 9, 11, 18, 2, 4]","[1.0, 15.0, 25.0, 40.0, 65.0, 65.0, 80.0, 90.0, 150.0, 160.0, 170.0]","Flash Point: 2nd Story, Urban Structures & FF Figures",/projects/2012515236/flash-point-2nd-story-urban-structures-and-ff-figu
1575,147444.0,"
Finally, a beautiful glass carafe and 100% compostable water filter, delivered right to your door via subscription service.
",Soma,Design,usd,100000.0,"San Francisco, CA",2316,"[93, 400, 1418, 117, 128, 29, 31, 45, 5, 3]","[5.0, 45.0, 50.0, 60.0, 75.0, 100.0, 130.0, 250.0, 500.0, 5000.0]",Soma: Beautifully innovative all-natural water filters,/projects/zachallia/soma-beautifully-innovative-all-natural-water-filt
1576,109343.0,"
Manage fleet and town in this Euro-style board game for 1-5 players in the era of Moby Dick and historic New Bedford, Massachusetts.
",Dice Hate Me Games,Tabletop Games,usd,25000.0,"St. Louis, MO",2316,"[2199, 54]","[29.0, 89.0]",New Bedford: The Game of Historic Whaling & Town Building,/projects/dicehateme/new-bedford-the-game-of-historic-whaling-and-town
1577,115026.0,"
Identify wild edible plants with instructive, botanical illustrations; Harvest & cook them into delicious food with our recipes.
",Dina Falconi and Wendy Hollender,Food,usd,25000.0,"Accord, NY",2315,"[65, 23, 1738, 331, 12, 50, 24, 10, 11, 13, 8, 5, 0]","[1.0, 20.0, 38.0, 70.0, 90.0, 100.0, 105.0, 125.0, 140.0, 175.0, 200.0, 400.0, 2000.0]",Foraging & Feasting: A Field Guide and Wild Food Cookbook,/projects/1347277208/foraging-and-feasting-a-field-guide-and-wild-food
1578,104788.0,"
I will be working with some of my favorite musicians on this album, and since it's all filmed, it'll be like you were there too, right?
",Nataly Dawn,Music,usd,20000.0,"Los Angeles, CA",2315,"[59, 982, 557, 212, 168, 97, 110, 54, 10, 12, 1, 1, 1, 1, 1, 1, 3, 6, 2]","[1.0, 10.0, 30.0, 40.0, 50.0, 75.0, 100.0, 150.0, 250.0, 300.0, 350.0, 350.0, 450.0, 500.0, 550.0, 750.0, 1500.0, 2000.0, 3000.0]",Nataly Dawn's first solo album,/projects/555488012/nataly-dawns-first-solo-album
1579,110319.0,"
Eminent Domain Expansion - Exotica and new standalone game Battlecruisers!
",Michael Mindes,Tabletop Games,usd,30000.0,"Mountain Green, UT",2314,"[144, 375, 1698, 61]","[25.0, 25.0, 40.0, 99.0]",Eminent Domain: Battlecruisers & Exotica,/projects/michaelmindes/eminent-domain-battlecruisers-and-exotica
1580,191431.0,"
More than 400 new monsters for your 5th Edition game! A whole manual of new demons, dragons, undead, and other horrors, plus their lairs, printed pawns, and Fantasy Grounds support.
",Kobold Press,Tabletop Games,usd,20000.0,"Kirkland, WA",2312,"[8, 12, 96, 19, 7, 351, 58, 315, 193, 7, 992, 17, 31, 135, 19, 1, 3, 0]","[12.0, 25.0, 29.0, 35.0, 39.0, 49.0, 49.0, 50.0, 72.0, 74.0, 90.0, 90.0, 124.0, 149.0, 175.0, 300.0, 800.0, 1750.0]",Tome of Beasts: 400+ New Monsters for 5th Edition,/projects/350683997/tome-of-beasts-300-new-monsters-for-5th-edition
1581,241122.0,"
Hackaball is a smart and responsive ball that children can program to invent and play games.
",Hackaball,Product Design,usd,100000.0,"London, UK",2312,"[107, 20, 30, 54, 500, 1186, 290, 54, 23, 7, 2, 1]","[1.0, 7.0, 9.0, 15.0, 65.0, 69.0, 135.0, 199.0, 330.0, 500.0, 1000.0, 10000.0]",Hackaball - A computer you can throw,/projects/hackaball/hackaball-a-programmable-ball-for-active-and-creat
1582,206806.0,"
Triumph & Technology Won by Mutants & Magic! Return to the glory days of post-apocalyptic role-playing. Adventure like it's 1978 again!
",Goodman Games,Tabletop Games,usd,20000.0,"San Jose, CA",2311,"[39, 224, 1003, 173, 506, 224, 15, 10, 109]","[1.0, 25.0, 40.0, 60.0, 90.0, 110.0, 140.0, 140.0, 190.0]",Mutant Crawl Classics RPG (MCC RPG),/projects/1409961192/mutant-crawl-classics-rpg-mcc-rpg
1583,216230.0,"
Durable, powerful backup power for your mobile needs.
",Zendure,Hardware,usd,30000.0,"East Palo Alto, CA",2310,"[18, 400, 260, 299, 37, 278, 7, 300, 68, 57, 155, 45, 42, 57, 33, 160, 88]","[1.0, 39.0, 45.0, 58.0, 65.0, 75.0, 85.0, 89.0, 95.0, 109.0, 115.0, 119.0, 129.0, 145.0, 159.0, 169.0, 239.0]",ZENDURE: Crush Proof External Batteries for Everyday Life,/projects/625327275/extremely-durable-battery-pack-for-smartphones-and
1584,64123.0,"
It enables you to anchor your device easily wherever you want thanks to the headphone hole.For all smartphones and tablets.
",Erasnep LLC,Product Design,usd,10000.0,"Orlando, FL",2306,"[9, 10, 298, 824, 220, 157, 21, 109, 28, 325, 35, 43, 125, 24, 47, 21]","[1.0, 5.0, 12.0, 16.0, 19.0, 20.0, 24.0, 26.0, 29.0, 35.0, 38.0, 45.0, 49.0, 52.0, 69.0, 85.0]",Pluggy Lock - Twist and GO!,/projects/381277743/pluggy-lock-twist-and-go-0
1585,247502.0,"
Dungeon Lords, a game by Vlaada Chvátil, is 5 years old this year! To celebrate, we are making a special anniversary edition.
",Mr. B. Games,Tabletop Games,usd,20000.0,"Aurora, CO",2300,"[38, 6, 13, 3, 356, 110, 91, 100, 100, 785, 18, 116, 50, 176, 212, 10, 89, 19, 1, 1, 0, 0]","[1.0, 2.0, 15.0, 25.0, 35.0, 55.0, 55.0, 80.0, 85.0, 90.0, 95.0, 110.0, 160.0, 170.0, 170.0, 175.0, 190.0, 250.0, 300.0, 600.0, 700.0, 2500.0]",Dungeon Lords Anniversary Edition,/projects/532062403/dungeon-lords-anniversary-edition
1586,205958.0,"
Blood. Greed. Glory. Honor.
A game of Kings, featuring miniatures, spells and the ultimate battle for the throne.
",Saar Shai,Tabletop Games,usd,50000.0,"New York, NY",2299,"[175, 59, 498, 650, 191, 578, 13, 87, 7, 2, 10]","[1.0, 18.0, 63.0, 65.0, 80.0, 110.0, 125.0, 150.0, 320.0, 350.0, 580.0]",King Down,/projects/673576049/king-down
1587,64265.0,"
Jotun is a hand-drawn action-exploration game set in Norse mythology.
",William Dub\xe9,Video Games,cad,50000.0,"Montreal, Canada",2299,"[32, 300, 1026, 200, 273, 100, 173, 15, 80, 30, 4]","[5.0, 9.0, 14.0, 19.0, 23.0, 42.0, 46.0, 70.0, 93.0, 232.0, 463.0]",Jotun,/projects/thunderlotusgames/jotun
1588,234450.0,"
THE PIXIES: one of the most influential bands in history. This Kickstarter-exclusive project is a visual celebration of their legacy.
",Sean T. Rayburn,Music,usd,150000.0,"New York, NY",2297,"[32, 33, 23, 11, 1802, 66, 81, 216, 2, 12, 6]","[1.0, 10.0, 25.0, 35.0, 75.0, 100.0, 150.0, 200.0, 400.0, 500.0, 1000.0]",PIXIES: A Visual History (Exclusive Ltd. Ed. Hardcover),/projects/madtempest/pixies-a-visual-history-exclusive-ltd-ed-hardcover
1589,87517.0,"
A graphic novel about a writer who rents a haunted house from Craigslist and makes not-friends with a werewolf.
",Pascalle Lepas,Webcomics,usd,20000.0,"Tulsa, OK",2297,"[11, 356, 4, 1282, 35, 192, 117, 60, 73, 25, 91, 15, 25, 2]","[5.0, 10.0, 20.0, 25.0, 30.0, 35.0, 40.0, 50.0, 55.0, 60.0, 70.0, 75.0, 100.0, 250.0]",Wilde Life Volume One,/projects/lepas/wilde-life-volume-one
1590,86946.0,"
Party RTS for all ages on Wii U. 4 players on the TV team up with 1 on the gamepad to build, fight, strategize & win! PC/Mac/Linux too!
",Prismatic Games LLC,Video Games,usd,80000.0,"Tucson, AZ",2294,"[38, 100, 100, 759, 82, 237, 135, 145, 248, 100, 39, 61, 18, 23, 27, 5, 29, 16, 22, 14, 1, 5, 0, 0, 9, 4, 0]","[10.0, 10.0, 10.0, 15.0, 15.0, 20.0, 25.0, 30.0, 35.0, 45.0, 45.0, 50.0, 50.0, 75.0, 100.0, 125.0, 150.0, 175.0, 200.0, 250.0, 300.0, 350.0, 450.0, 450.0, 500.0, 1000.0, 4000.0]",Hex Heroes - A Party RTS for Wii U/PC/Mac/Linux,/projects/prismaticgames/hex-heroes
1591,139205.0,"
A Premium Planner -  | Made with revolutionary Stone Paper, earth friendly with content designed by experts.
",Hustle Stone Planner,Product Design,aud,25000.0,"Melbourne, AU",2293,"[28, 261, 800, 162, 615, 158, 194, 61, 9]","[0.75, 19.0, 29.0, 32.0, 41.0, 44.0, 59.0, 105.0, 248.0]",Hustle : The Worlds First Planner Made From Stone Paper,/projects/hustle/hustle-the-worlds-first-planner-made-from-stone-pa
1592,237611.0,"
The M-Series Earmuffs offer the best hearing protection for industrial, shooting or any other activity where noise is a concern.
",ProSounds,Design,usd,15000.0,"Draper, UT",2293,"[5, 126, 24, 49, 281, 50, 1150, 111, 465, 21, 3]","[3.0, 18.0, 25.0, 51.0, 56.0, 82.0, 87.0, 107.0, 165.0, 327.0, 989.0]",ProSounds M-Series Electronic Hearing Protection Earmuffs,/projects/1454687729/prosounds-m-series-electronic-muffs
1593,83100.0,"
Indie comics' most sex-positive, lady-friendly, dirty little mini is back as a FULL-SIZED ANTHOLOGY! The PDF version is still available from Iron Circus Comics!
",IronSpike,Comics,usd,20000.0,"Chicago, IL",2291,"[754, 1268, 30, 25, 15, 3, 16, 70, 50, 15, 2, 3, 1, 3, 4, 2, 1, 5, 2]","[15.0, 30.0, 65.0, 80.0, 90.0, 90.0, 90.0, 100.0, 135.0, 150.0, 165.0, 175.0, 175.0, 175.0, 175.0, 200.0, 200.0, 500.0, 1000.0]",Smut Peddler: Classy Smut by Classy Dames.,/projects/ironspike/the-smut-peddler-pre-order-project
1594,52132.0,"
A card drafting game of outfitting the best treehouse in the neighborhood with the coolest rooms and making sure it doesn’t tip over.
",Jason Kotarski,Tabletop Games,usd,15000.0,"Flint, MI",2288,"[32, 2152, 73, 19]","[1.0, 16.0, 36.0, 80.0]",Best Treehouse Ever by Scott Almes and Green Couch Games!,/projects/2005228768/best-treehouse-ever-by-scott-almes-and-green-couch
1595,92452.0,"
Help us free the life's work of Frédéric Chopin.
",Aaron Dunn,Classical Music,usd,75000.0,"San Francisco, CA",2288,"[602, 701, 151, 237, 211, 191, 24, 1, 0, 4]","[5.0, 10.0, 25.0, 50.0, 75.0, 100.0, 250.0, 1000.0, 2500.0, 5000.0]",Set Chopin Free,/projects/Musopen/set-chopin-free
1596,505621.0,"
Plug and play, hyperlapse and VR device, compatible with nearly all cameras on the market.
",SteadXP,Camera Equipment,eur,150000.0,"Grenoble, France",2287,"[100, 499, 314, 78, 202, 383, 200, 103, 62, 118, 107, 42, 3]","[123.0, 157.0, 190.0, 201.0, 224.0, 257.0, 257.0, 291.0, 291.0, 324.0, 458.0, 458.0, 1118.0]",SteadXP Video Stabilization,/projects/1091165875/steadxp-the-future-of-video-stabilization
1597,128620.0,"
A smart, affordable, and easy to use timelapse trigger.
",Mindarin,Product Design,usd,100000.0,"Minnetonka, MN",2286,"[18, 100, 500, 1038, 470, 39, 74, 17]","[5.0, 40.0, 45.0, 50.0, 55.0, 65.0, 95.0, 225.0]",Pico: Time-lapse made simple,/projects/846089794/pico-time-lapse-made-simple
1598,72724.0,"
Pocket squares and handkerchiefs engineered for cleaning touch screens, eyewear, and cameras.
",Jason Fullmer,Fashion,usd,6000.0,"Salt Lake City, UT",2285,"[17, 311, 470, 98, 75, 100, 32, 205, 175, 253, 100, 3, 70, 6, 79, 101, 75, 22, 13, 13, 4, 30, 11, 7, 6]","[1.0, 5.0, 12.0, 12.0, 18.0, 20.0, 20.0, 25.0, 32.0, 35.0, 40.0, 40.0, 40.0, 45.0, 50.0, 60.0, 65.0, 75.0, 100.0, 125.0, 125.0, 125.0, 150.0, 250.0, 260.0]",Declan Squared - Microfiber pocket squares & handkerchiefs,/projects/1340117006/declan-squared-microfiber-pocket-squares-and-handk
